block group ID,median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude,ocean_proximity
284,371000.0,5.9849,22.0,12842.0,2048.0,4985.0,1967.0,37.79,-122.16,NEARBAY
285,157300.0,3.6875,42.0,1524.0,260.0,651.0,267.0,37.78,-122.17,NEARBAY
286,135300.0,2.875,30.0,3326.0,746.0,1704.0,703.0,37.77,-122.17,NEARBAY
287,136700.0,3.4205,43.0,1985.0,440.0,1085.0,407.0,37.78,-122.18,NEARBAY
288,160700.0,3.2984,50.0,1642.0,322.0,713.0,284.0,37.78,-122.18,NEARBAY
289,140600.0,3.875,49.0,893.0,177.0,468.0,181.0,37.78,-122.17,NEARBAY
290,144000.0,4.175,52.0,653.0,128.0,296.0,121.0,37.78,-122.17,NEARBAY
291,161900.0,4.375,47.0,1256.0,217.0,570.0,218.0,37.77,-122.16,NEARBAY
292,156300.0,4.7708,48.0,977.0,194.0,446.0,180.0,37.77,-122.16,NEARBAY
293,176000.0,3.5739,45.0,2324.0,397.0,968.0,384.0,37.77,-122.16,NEARBAY
294,145800.0,3.0958,39.0,1583.0,349.0,857.0,316.0,37.77,-122.16,NEARBAY
295,141900.0,3.3958,39.0,1612.0,342.0,912.0,322.0,37.77,-122.17,NEARBAY
296,90700.0,1.871,31.0,2424.0,533.0,1360.0,452.0,37.77,-122.17,NEARBAY
297,90600.0,1.9356,41.0,1594.0,367.0,1074.0,355.0,37.76,-122.17,NEARBAY
298,107900.0,2.1842,47.0,2118.0,413.0,965.0,382.0,37.76,-122.17,NEARBAY
299,107000.0,2.2917,37.0,1575.0,358.0,933.0,320.0,37.76,-122.18,NEARBAY
300,98200.0,2.4333,38.0,1764.0,397.0,987.0,354.0,37.76,-122.17,NEARBAY
301,89500.0,1.9479,50.0,1187.0,261.0,907.0,246.0,37.76,-122.18,NEARBAY
302,93800.0,3.9063,52.0,754.0,175.0,447.0,165.0,37.76,-122.18,NEARBAY
303,96700.0,1.8407,49.0,2308.0,452.0,1299.0,451.0,37.76,-122.18,NEARBAY
304,97500.0,2.0786,27.0,909.0,236.0,396.0,157.0,37.77,-122.18,NEARBAY
305,97300.0,2.8125,42.0,1180.0,257.0,877.0,268.0,37.77,-122.18,NEARBAY
306,91200.0,1.8913,43.0,2018.0,408.0,1111.0,367.0,37.76,-122.18,NEARBAY
307,91400.0,1.7056,49.0,1368.0,282.0,790.0,269.0,37.76,-122.19,NEARBAY
308,96200.0,2.2768,52.0,2744.0,547.0,1479.0,554.0,37.77,-122.18,NEARBAY
309,120100.0,3.2552,51.0,2107.0,471.0,1173.0,438.0,37.77,-122.18,NEARBAY
310,100000.0,2.0556,52.0,1748.0,362.0,1029.0,366.0,37.77,-122.18,NEARBAY
311,94700.0,2.4659,52.0,2024.0,391.0,1030.0,350.0,37.76,-122.19,NEARBAY
312,85700.0,1.75,47.0,1116.0,259.0,826.0,279.0,37.76,-122.2,NEARBAY
313,89300.0,2.0469,41.0,2036.0,510.0,1412.0,454.0,37.77,-122.19,NEARBAY
314,101400.0,2.7159,45.0,1852.0,393.0,1132.0,349.0,37.77,-122.19,NEARBAY
315,72500.0,1.2083,41.0,921.0,207.0,522.0,159.0,37.76,-122.19,NEARBAY
316,74100.0,1.925,45.0,995.0,238.0,630.0,237.0,37.76,-122.19,NEARBAY
317,70000.0,1.5809,36.0,606.0,132.0,531.0,133.0,37.75,-122.2,NEARBAY
318,84600.0,1.4097,37.0,2680.0,736.0,1925.0,667.0,37.76,-122.2,NEARBAY
319,81800.0,0.7683,38.0,1493.0,370.0,1144.0,351.0,37.76,-122.19,NEARBAY
320,81400.0,1.3194,19.0,2207.0,565.0,1481.0,520.0,37.75,-122.19,NEARBAY
321,81800.0,0.8012,28.0,856.0,189.0,435.0,162.0,37.75,-122.19,NEARBAY
322,85800.0,1.9479,26.0,1293.0,297.0,984.0,303.0,37.76,-122.19,NEARBAY
323,87100.0,1.1765,36.0,847.0,212.0,567.0,159.0,37.74,-122.19,NEARBAY
324,83500.0,2.3456,42.0,541.0,154.0,380.0,123.0,37.74,-122.18,NEARBAY
325,79700.0,2.1538,44.0,1066.0,253.0,825.0,244.0,37.73,-122.19,NEARBAY
326,83400.0,2.5139,43.0,707.0,147.0,417.0,155.0,37.74,-122.19,NEARBAY
327,84700.0,1.2625,45.0,1528.0,291.0,801.0,287.0,37.73,-122.19,NEARBAY
328,80000.0,2.9063,42.0,909.0,215.0,646.0,198.0,37.73,-122.18,NEARBAY
329,76400.0,2.5192,43.0,1391.0,293.0,855.0,285.0,37.73,-122.18,NEARBAY
330,79700.0,2.1111,44.0,548.0,119.0,435.0,136.0,37.73,-122.18,NEARBAY
331,82400.0,2.455,42.0,4074.0,874.0,2736.0,780.0,37.73,-122.18,NEARBAY
332,97700.0,2.4028,41.0,1613.0,445.0,1481.0,414.0,37.74,-122.17,NEARBAY
333,97200.0,2.15,47.0,463.0,134.0,327.0,137.0,37.74,-122.17,NEARBAY
334,101600.0,2.4776,43.0,818.0,193.0,494.0,179.0,37.74,-122.17,NEARBAY
335,86500.0,2.1587,43.0,1473.0,371.0,1231.0,341.0,37.73,-122.17,NEARBAY
336,90500.0,1.8438,35.0,504.0,126.0,323.0,109.0,37.74,-122.18,NEARBAY
337,107600.0,3.0298,46.0,1026.0,226.0,749.0,225.0,37.74,-122.17,NEARBAY
338,84200.0,2.25,46.0,769.0,183.0,693.0,178.0,37.74,-122.17,NEARBAY
339,88900.0,2.2467,46.0,2103.0,391.0,1339.0,354.0,37.74,-122.18,NEARBAY
340,80700.0,4.0469,45.0,330.0,76.0,282.0,80.0,37.75,-122.18,NEARBAY
341,87100.0,1.325,46.0,941.0,218.0,621.0,195.0,37.75,-122.18,NEARBAY
342,85100.0,1.6196,38.0,992.0,279.0,732.0,259.0,37.75,-122.17,NEARBAY
343,82000.0,2.1731,45.0,990.0,261.0,901.0,260.0,37.75,-122.18,NEARBAY
344,82800.0,1.9167,36.0,1126.0,263.0,482.0,150.0,37.75,-122.19,NEARBAY
345,84600.0,2.069,43.0,1036.0,233.0,652.0,213.0,37.75,-122.18,NEARBAY
346,82100.0,1.712,36.0,1047.0,214.0,651.0,166.0,37.75,-122.18,NEARBAY
347,89300.0,2.5625,33.0,1280.0,307.0,999.0,286.0,37.76,-122.17,NEARBAY
348,98300.0,1.9821,43.0,1587.0,320.0,907.0,306.0,37.75,-122.17,NEARBAY
349,92300.0,2.5043,41.0,1257.0,271.0,828.0,230.0,37.75,-122.17,NEARBAY
350,88800.0,2.3281,44.0,1218.0,248.0,763.0,254.0,37.75,-122.17,NEARBAY
351,90000.0,1.4375,48.0,1751.0,390.0,935.0,349.0,37.75,-122.17,NEARBAY
352,95500.0,2.5122,45.0,2299.0,514.0,1437.0,484.0,37.76,-122.16,NEARBAY
353,91700.0,1.5625,38.0,2457.0,624.0,1516.0,482.0,37.75,-122.16,NEARBAY
354,100400.0,3.1587,47.0,998.0,211.0,597.0,185.0,37.75,-122.17,NEARBAY
355,94800.0,1.8426,40.0,1685.0,343.0,949.0,342.0,37.76,-122.17,NEARBAY
356,164300.0,4.6696,46.0,1827.0,307.0,881.0,302.0,37.76,-122.16,NEARBAY
357,155500.0,2.4598,36.0,2781.0,574.0,1438.0,519.0,37.76,-122.16,NEARBAY
358,196900.0,6.0749,39.0,1823.0,286.0,763.0,270.0,37.76,-122.15,NEARBAY
359,279100.0,4.8304,27.0,2229.0,365.0,1297.0,355.0,37.77,-122.14,NEARBAY
360,252800.0,5.5701,34.0,1513.0,231.0,545.0,211.0,37.76,-122.14,NEARBAY
361,275400.0,5.37,26.0,3266.0,491.0,1222.0,533.0,37.76,-122.13,NEARBAY
362,250000.0,6.86,33.0,1809.0,261.0,808.0,219.0,37.75,-122.12,NEARBAY
363,329800.0,7.6923,28.0,794.0,111.0,329.0,109.0,37.75,-122.12,NEARBAY
364,195500.0,4.0313,36.0,690.0,105.0,299.0,109.0,37.75,-122.14,NEARBAY
365,255900.0,6.8323,33.0,1334.0,200.0,579.0,202.0,37.75,-122.14,NEARBAY
366,311100.0,4.975,30.0,414.0,54.0,137.0,50.0,37.75,-122.13,NEARBAY
367,330000.0,5.3602,36.0,768.0,93.0,229.0,93.0,37.75,-122.13,NEARBAY
368,248900.0,5.0,41.0,4400.0,666.0,1476.0,648.0,37.74,-122.13,NEARBAY
369,142900.0,2.925,46.0,954.0,161.0,429.0,154.0,37.75,-122.16,NEARBAY
370,126300.0,3.8913,40.0,1445.0,256.0,849.0,255.0,37.75,-122.15,NEARBAY
371,135800.0,3.225,44.0,1938.0,399.0,946.0,331.0,37.75,-122.15,NEARBAY
372,130600.0,3.1458,41.0,856.0,178.0,571.0,191.0,37.74,-122.15,NEARBAY
373,107900.0,2.537,24.0,1790.0,454.0,1137.0,386.0,37.75,-122.16,NEARBAY
374,111100.0,2.5568,44.0,617.0,131.0,378.0,135.0,37.75,-122.16,NEARBAY
375,122000.0,3.5083,43.0,1383.0,275.0,853.0,272.0,37.74,-122.15,NEARBAY
376,118000.0,3.3125,49.0,1325.0,277.0,764.0,282.0,37.74,-122.15,NEARBAY
377,95200.0,1.8235,40.0,1227.0,294.0,928.0,261.0,37.75,-122.16,NEARBAY
378,94300.0,3.8047,35.0,667.0,140.0,406.0,133.0,37.75,-122.16,NEARBAY
379,92500.0,2.2917,34.0,1223.0,281.0,824.0,280.0,37.74,-122.17,NEARBAY
380,91800.0,2.4962,37.0,1379.0,287.0,835.0,259.0,37.75,-122.17,NEARBAY
381,109400.0,4.0417,43.0,1534.0,300.0,826.0,295.0,37.74,-122.16,NEARBAY
382,129500.0,3.4844,46.0,1029.0,181.0,567.0,211.0,37.74,-122.16,NEARBAY
383,143400.0,4.1458,52.0,771.0,147.0,355.0,144.0,37.74,-122.16,NEARBAY
384,98200.0,2.625,47.0,824.0,223.0,533.0,166.0,37.74,-122.16,NEARBAY
385,103100.0,2.0227,44.0,1097.0,239.0,609.0,215.0,37.74,-122.16,NEARBAY
386,276800.0,3.3333,49.0,1283.0,238.0,576.0,236.0,37.9,-122.29,NEARBAY
387,270900.0,5.338,52.0,1604.0,263.0,594.0,286.0,37.9,-122.29,NEARBAY
388,246200.0,3.4732,52.0,2248.0,422.0,870.0,377.0,37.89,-122.29,NEARBAY
389,224200.0,3.5125,38.0,2263.0,522.0,1027.0,509.0,37.9,-122.3,NEARBAY
390,229100.0,3.1375,52.0,1571.0,349.0,693.0,326.0,37.89,-122.29,NEARBAY
391,211600.0,2.8036,46.0,1520.0,402.0,815.0,375.0,37.89,-122.3,NEARBAY
392,256100.0,4.5824,15.0,5083.0,1212.0,2420.0,1146.0,37.9,-122.3,NEARBAY
393,206300.0,3.0208,36.0,1077.0,293.0,518.0,276.0,37.89,-122.3,NEARBAY
394,221300.0,4.0875,52.0,1248.0,283.0,620.0,275.0,37.89,-122.3,NEARBAY
395,207400.0,4.5268,42.0,1342.0,291.0,551.0,266.0,37.89,-122.33,NEARBAY
396,350000.0,1.7375,37.0,3061.0,930.0,2556.0,924.0,37.88,-122.34,NEARBAY
397,218200.0,3.1795,52.0,3171.0,698.0,1498.0,696.0,37.89,-122.29,NEARBAY
398,216700.0,3.8672,50.0,1211.0,261.0,523.0,227.0,37.88,-122.29,NEARBAY
399,270600.0,5.1675,52.0,979.0,175.0,374.0,153.0,37.89,-122.29,NEARBAY
400,261400.0,5.1696,52.0,2269.0,380.0,1004.0,371.0,37.89,-122.29,NEARBAY
401,261300.0,4.2614,52.0,1844.0,332.0,769.0,334.0,37.88,-122.28,NEARBAY
402,232200.0,5.0551,52.0,2178.0,421.0,940.0,423.0,37.89,-122.29,NEARBAY
403,375400.0,5.6228,42.0,1650.0,274.0,645.0,256.0,37.9,-122.27,NEARBAY
404,357300.0,7.8864,52.0,1927.0,279.0,705.0,288.0,37.9,-122.26,NEARBAY
405,374400.0,7.9556,52.0,2079.0,273.0,684.0,275.0,37.9,-122.27,NEARBAY
406,358800.0,6.174,52.0,1803.0,240.0,572.0,236.0,37.9,-122.27,NEARBAY
407,417500.0,6.9414,52.0,2041.0,270.0,671.0,253.0,37.9,-122.27,NEARBAY
408,430500.0,8.8342,52.0,3046.0,373.0,975.0,365.0,37.89,-122.27,NEARBAY
409,362900.0,7.1754,52.0,2318.0,328.0,779.0,312.0,37.9,-122.28,NEARBAY
410,397000.0,10.0825,52.0,2003.0,250.0,658.0,244.0,37.9,-122.28,NEARBAY
411,346800.0,4.9083,52.0,2261.0,328.0,819.0,335.0,37.9,-122.28,NEARBAY
412,327100.0,5.7912,52.0,1225.0,169.0,412.0,168.0,37.89,-122.28,NEARBAY
413,290100.0,4.5893,52.0,2315.0,408.0,835.0,369.0,37.89,-122.28,NEARBAY
414,292000.0,5.4171,52.0,2070.0,329.0,722.0,306.0,37.89,-122.28,NEARBAY
415,270900.0,4.125,52.0,2616.0,473.0,1085.0,487.0,37.89,-122.28,NEARBAY
416,371100.0,7.266,52.0,2640.0,366.0,973.0,355.0,37.89,-122.27,NEARBAY
417,335600.0,5.3989,52.0,1978.0,293.0,723.0,272.0,37.89,-122.27,NEARBAY
418,371300.0,7.8336,37.0,2220.0,335.0,903.0,362.0,37.9,-122.26,NEARBAY
419,344000.0,6.1593,41.0,1125.0,195.0,356.0,181.0,37.89,-122.25,NEARBAY
420,342200.0,6.381,52.0,3078.0,494.0,1005.0,462.0,37.89,-122.26,NEARBAY
421,370900.0,6.6828,52.0,3706.0,531.0,1205.0,504.0,37.89,-122.26,NEARBAY
422,350000.0,7.5385,37.0,3000.0,457.0,987.0,450.0,37.89,-122.25,NEARBAY
423,368600.0,6.7138,42.0,2863.0,460.0,1031.0,448.0,37.89,-122.25,NEARBAY
424,391800.0,6.2425,52.0,2551.0,417.0,894.0,404.0,37.88,-122.26,NEARBAY
425,415300.0,5.7979,52.0,2255.0,410.0,823.0,377.0,37.88,-122.26,NEARBAY
426,284900.0,4.2813,52.0,3360.0,648.0,1232.0,621.0,37.88,-122.27,NEARBAY
427,287500.0,3.5417,52.0,1693.0,391.0,669.0,367.0,37.88,-122.27,NEARBAY
428,272900.0,3.0132,44.0,2252.0,592.0,989.0,550.0,37.88,-122.27,NEARBAY
429,259600.0,4.1429,52.0,2495.0,491.0,1058.0,464.0,37.88,-122.28,NEARBAY
430,254500.0,4.1912,52.0,1193.0,200.0,506.0,207.0,37.88,-122.28,NEARBAY
431,235600.0,3.9167,52.0,1172.0,215.0,489.0,218.0,37.88,-122.28,NEARBAY
432,218400.0,3.8897,52.0,2159.0,424.0,824.0,388.0,37.88,-122.29,NEARBAY
433,229200.0,3.1065,48.0,2365.0,490.0,1034.0,475.0,37.88,-122.29,NEARBAY
434,192100.0,2.9926,46.0,1895.0,442.0,920.0,425.0,37.88,-122.29,NEARBAY
435,179300.0,3.556,52.0,1650.0,395.0,841.0,380.0,37.88,-122.29,NEARBAY
436,187500.0,1.475,45.0,453.0,146.0,749.0,137.0,37.88,-122.3,NEARBAY
437,138800.0,1.6971,52.0,409.0,97.0,208.0,98.0,37.88,-122.3,NEARBAY
438,150000.0,2.1705,10.0,503.0,118.0,228.0,100.0,37.87,-122.3,NEARBAY
439,140600.0,2.75,50.0,499.0,127.0,287.0,128.0,37.86,-122.3,NEARBAY
440,120000.0,2.5682,52.0,477.0,119.0,218.0,106.0,37.85,-122.29,NEARBAY
441,144800.0,2.9,46.0,1647.0,376.0,854.0,355.0,37.88,-122.3,NEARBAY
442,144800.0,2.2208,52.0,3123.0,749.0,1695.0,684.0,37.87,-122.3,NEARBAY
443,245500.0,3.2344,52.0,957.0,188.0,403.0,172.0,37.88,-122.28,NEARBAY
444,200000.0,3.5156,52.0,589.0,132.0,288.0,131.0,37.87,-122.28,NEARBAY
445,173700.0,1.9805,49.0,2026.0,548.0,963.0,521.0,37.87,-122.28,NEARBAY
446,185600.0,2.6684,50.0,1829.0,536.0,1129.0,516.0,37.87,-122.29,NEARBAY
447,182600.0,3.875,52.0,895.0,198.0,386.0,204.0,37.87,-122.29,NEARBAY
448,227900.0,3.006,52.0,1909.0,416.0,811.0,406.0,37.88,-122.28,NEARBAY
449,220700.0,2.543,46.0,3022.0,696.0,1293.0,675.0,37.87,-122.28,NEARBAY
450,212000.0,2.8676,46.0,1777.0,446.0,805.0,431.0,37.87,-122.28,NEARBAY
451,271400.0,2.1907,52.0,2803.0,930.0,1372.0,876.0,37.88,-122.27,NEARBAY
452,268800.0,1.7778,30.0,1465.0,439.0,862.0,425.0,37.87,-122.27,NEARBAY
453,277800.0,2.52,37.0,2619.0,682.0,1152.0,616.0,37.88,-122.27,NEARBAY
454,332500.0,4.2788,52.0,1149.0,255.0,483.0,249.0,37.88,-122.26,NEARBAY
455,338900.0,2.944,52.0,2363.0,604.0,1558.0,573.0,37.88,-122.26,NEARBAY
456,287500.0,1.725,52.0,2604.0,837.0,1798.0,769.0,37.88,-122.26,NEARBAY
457,384600.0,5.2289,41.0,685.0,141.0,266.0,123.0,37.87,-122.25,NEARBAY
458,371400.0,2.5562,42.0,1756.0,465.0,2184.0,422.0,37.87,-122.25,NEARBAY
459,350000.0,0.949,52.0,1204.0,460.0,2016.0,477.0,37.87,-122.25,NEARBAY
460,500001.0,1.1696,52.0,609.0,236.0,1349.0,250.0,37.87,-122.25,NEARBAY
461,175000.0,1.4012,52.0,1087.0,371.0,3337.0,350.0,37.87,-122.26,NEARBAY
462,241700.0,1.1859,52.0,2773.0,998.0,1721.0,949.0,37.87,-122.26,NEARBAY
463,216700.0,1.7464,35.0,3218.0,1108.0,1675.0,1000.0,37.87,-122.27,NEARBAY
464,211300.0,2.8846,49.0,1350.0,368.0,707.0,350.0,37.87,-122.27,NEARBAY
465,210200.0,2.7372,52.0,3084.0,698.0,1424.0,694.0,37.87,-122.27,NEARBAY
466,196400.0,3.8594,52.0,938.0,195.0,393.0,189.0,37.86,-122.28,NEARBAY
467,191700.0,3.5625,52.0,1813.0,353.0,828.0,339.0,37.87,-122.28,NEARBAY
468,182300.0,2.2788,52.0,1233.0,300.0,571.0,292.0,37.87,-122.28,NEARBAY
469,175000.0,2.537,44.0,2539.0,755.0,1382.0,713.0,37.87,-122.29,NEARBAY
470,165900.0,2.525,46.0,1267.0,324.0,792.0,321.0,37.87,-122.29,NEARBAY
471,156900.0,1.9946,52.0,1665.0,404.0,815.0,372.0,37.86,-122.29,NEARBAY
472,164300.0,2.8214,52.0,1659.0,367.0,788.0,346.0,37.86,-122.28,NEARBAY
473,150000.0,2.6165,52.0,2225.0,460.0,1145.0,430.0,37.87,-122.29,NEARBAY
474,150500.0,1.9483,50.0,2485.0,607.0,1354.0,563.0,37.86,-122.29,NEARBAY
475,169900.0,1.9327,52.0,2031.0,450.0,958.0,445.0,37.86,-122.28,NEARBAY
476,147400.0,1.9798,49.0,2932.0,668.0,1361.0,608.0,37.86,-122.28,NEARBAY
477,152700.0,2.4167,52.0,2246.0,472.0,1005.0,449.0,37.85,-122.28,NEARBAY
478,182700.0,2.5417,49.0,2052.0,435.0,924.0,414.0,37.86,-122.27,NEARBAY
479,179300.0,3.3906,52.0,1999.0,417.0,780.0,358.0,37.86,-122.28,NEARBAY
480,157700.0,2.5652,52.0,3007.0,691.0,1582.0,636.0,37.86,-122.28,NEARBAY
481,153100.0,2.2845,41.0,2214.0,550.0,1213.0,568.0,37.86,-122.28,NEARBAY
482,250000.0,2.6071,52.0,1088.0,305.0,486.0,267.0,37.86,-122.27,NEARBAY
483,206300.0,3.15,52.0,834.0,186.0,494.0,175.0,37.86,-122.27,NEARBAY
484,218800.0,2.6914,52.0,1769.0,372.0,849.0,365.0,37.86,-122.27,NEARBAY
485,198200.0,1.8447,52.0,2307.0,583.0,1127.0,548.0,37.86,-122.27,NEARBAY
486,253600.0,1.6307,35.0,5161.0,1744.0,3276.0,1742.0,37.86,-122.26,NEARBAY
487,257400.0,2.9044,52.0,3497.0,832.0,1493.0,794.0,37.86,-122.26,NEARBAY
488,289500.0,2.9405,52.0,3774.0,744.0,1461.0,679.0,37.86,-122.26,NEARBAY
489,241700.0,3.3893,52.0,2888.0,604.0,1253.0,538.0,37.86,-122.26,NEARBAY
490,489600.0,3.0417,48.0,2153.0,517.0,1656.0,459.0,37.86,-122.25,NEARBAY
491,446200.0,7.0897,52.0,1389.0,191.0,514.0,202.0,37.86,-122.25,NEARBAY
492,456300.0,5.0463,52.0,1709.0,318.0,719.0,295.0,37.86,-122.25,NEARBAY
493,336800.0,1.7652,52.0,1587.0,444.0,878.0,449.0,37.86,-122.25,NEARBAY
494,500001.0,7.8521,52.0,1668.0,225.0,517.0,214.0,37.86,-122.24,NEARBAY
495,500001.0,9.3959,52.0,3726.0,474.0,1366.0,496.0,37.85,-122.24,NEARBAY
496,376900.0,5.3794,52.0,4048.0,663.0,1316.0,590.0,37.86,-122.25,NEARBAY
497,309600.0,3.2619,52.0,3618.0,768.0,1508.0,755.0,37.85,-122.26,NEARBAY
498,182300.0,2.7054,52.0,4076.0,920.0,1800.0,815.0,37.85,-122.27,NEARBAY
499,172700.0,2.2431,47.0,2077.0,400.0,719.0,326.0,37.85,-122.27,NEARBAY
500,150800.0,1.9028,50.0,1279.0,300.0,675.0,255.0,37.85,-122.27,NEARBAY
501,153600.0,1.5817,52.0,1974.0,426.0,875.0,363.0,37.85,-122.27,NEARBAY
502,106300.0,2.2841,52.0,335.0,83.0,152.0,77.0,37.85,-122.27,NEARBAY
503,142300.0,1.3785,47.0,1375.0,307.0,843.0,319.0,37.85,-122.27,NEARBAY
504,119400.0,2.9018,52.0,610.0,145.0,281.0,132.0,37.85,-122.28,NEARBAY
505,147900.0,1.73,44.0,1025.0,198.0,506.0,204.0,37.85,-122.28,NEARBAY
506,132900.0,2.2625,48.0,2063.0,484.0,1054.0,466.0,37.85,-122.28,NEARBAY
507,132500.0,2.2106,35.0,1872.0,419.0,1017.0,414.0,37.84,-122.29,NEARBAY
508,126900.0,2.6997,52.0,3108.0,813.0,1623.0,765.0,37.83,-122.28,NEARBAY
509,143800.0,4.0018,14.0,7355.0,2408.0,3100.0,2051.0,37.84,-122.3,NEARBAY
510,500001.0,7.8772,52.0,2990.0,379.0,947.0,361.0,37.83,-122.23,NEARBAY
511,500001.0,11.8603,39.0,2492.0,310.0,808.0,315.0,37.82,-122.22,NEARBAY
512,500001.0,13.499,42.0,2991.0,335.0,1018.0,335.0,37.82,-122.22,NEARBAY
513,500001.0,12.2138,52.0,3242.0,366.0,1001.0,352.0,37.82,-122.23,NEARBAY
514,466100.0,8.1872,52.0,3051.0,381.0,1005.0,369.0,37.82,-122.23,NEARBAY
515,500001.0,12.3804,52.0,3494.0,396.0,1192.0,383.0,37.82,-122.23,NEARBAY
516,457800.0,5.8948,52.0,1757.0,246.0,585.0,227.0,37.83,-122.24,NEARBAY
517,471600.0,8.1194,52.0,2449.0,312.0,916.0,316.0,37.83,-122.24,NEARBAY
518,500001.0,8.7477,52.0,1611.0,203.0,556.0,179.0,37.82,-122.23,NEARBAY
519,398600.0,6.155,52.0,3665.0,517.0,1470.0,520.0,37.82,-122.24,NEARBAY
520,340700.0,5.883,52.0,2474.0,403.0,1104.0,398.0,37.82,-122.25,NEARBAY
521,289900.0,5.2128,52.0,3037.0,516.0,1242.0,518.0,37.76,-122.23,NEARBAY
522,335300.0,4.7188,52.0,2269.0,323.0,805.0,321.0,37.76,-122.23,NEARBAY
523,333000.0,5.2915,52.0,1316.0,177.0,378.0,162.0,37.76,-122.23,NEARBAY
524,241000.0,2.6411,52.0,1153.0,235.0,481.0,223.0,37.77,-122.24,NEARBAY
525,189600.0,3.3214,52.0,772.0,179.0,409.0,160.0,37.77,-122.23,NEARBAY
526,206300.0,3.6417,52.0,1711.0,386.0,885.0,373.0,37.77,-122.24,NEARBAY
527,215700.0,3.0161,52.0,2650.0,566.0,1468.0,567.0,37.77,-122.25,NEARBAY
528,210200.0,3.1771,52.0,1038.0,220.0,482.0,215.0,37.77,-122.25,NEARBAY
529,208800.0,3.4531,52.0,1527.0,320.0,825.0,264.0,37.77,-122.25,NEARBAY
530,197900.0,4.3098,52.0,859.0,157.0,429.0,158.0,37.77,-122.25,NEARBAY
531,201300.0,3.3438,52.0,970.0,217.0,528.0,208.0,37.78,-122.26,NEARBAY
532,190800.0,2.9213,52.0,1045.0,239.0,496.0,216.0,37.78,-122.26,NEARBAY
533,207900.0,2.6806,52.0,1408.0,280.0,718.0,265.0,37.78,-122.27,NEARBAY
534,215300.0,3.7708,52.0,1222.0,264.0,630.0,265.0,37.78,-122.27,NEARBAY
535,212900.0,3.9444,45.0,1169.0,263.0,723.0,286.0,37.78,-122.27,NEARBAY
536,292700.0,5.2601,13.0,2020.0,535.0,959.0,486.0,37.78,-122.27,NEARBAY
537,275000.0,2.5444,30.0,4145.0,869.0,3668.0,855.0,37.79,-122.28,NEARBAY
538,200000.0,2.6447,42.0,2038.0,368.0,2037.0,355.0,37.77,-122.3,NEARBAY
539,173400.0,2.5762,29.0,5154.0,1394.0,3741.0,1273.0,37.78,-122.28,NEARBAY
540,102200.0,1.9427,42.0,1241.0,309.0,821.0,300.0,37.78,-122.29,NEARBAY
541,220800.0,2.9688,52.0,1468.0,363.0,870.0,347.0,37.77,-122.28,NEARBAY
542,242800.0,3.75,27.0,3997.0,1073.0,1901.0,966.0,37.77,-122.28,NEARBAY
543,265400.0,5.1702,18.0,2873.0,763.0,1243.0,663.0,37.76,-122.29,NEARBAY
544,219000.0,2.5139,50.0,1487.0,306.0,730.0,327.0,37.78,-122.28,NEARBAY
545,282100.0,2.9732,52.0,1670.0,350.0,793.0,299.0,37.77,-122.26,NEARBAY
546,372000.0,5.5337,52.0,2252.0,388.0,1033.0,434.0,37.77,-122.27,NEARBAY
547,225800.0,4.1667,52.0,1731.0,377.0,872.0,363.0,37.77,-122.27,NEARBAY
548,220800.0,2.7115,52.0,1710.0,481.0,849.0,457.0,37.77,-122.27,NEARBAY
549,234500.0,3.3269,52.0,2388.0,559.0,1121.0,518.0,37.77,-122.27,NEARBAY
550,254200.0,3.2685,52.0,2156.0,458.0,872.0,445.0,37.77,-122.25,NEARBAY
551,351800.0,4.7778,52.0,1565.0,315.0,637.0,297.0,37.77,-122.26,NEARBAY
552,275000.0,4.226,52.0,1704.0,371.0,663.0,340.0,37.77,-122.26,NEARBAY
553,405400.0,3.3571,52.0,1210.0,168.0,411.0,172.0,37.77,-122.26,NEARBAY
554,228100.0,2.9899,52.0,2097.0,444.0,915.0,413.0,37.77,-122.26,NEARBAY
555,234000.0,2.875,52.0,1848.0,479.0,921.0,477.0,37.77,-122.26,NEARBAY
556,162500.0,2.3882,43.0,955.0,284.0,585.0,266.0,37.77,-122.24,NEARBAY
557,243400.0,2.975,43.0,4329.0,1110.0,2086.0,1053.0,37.77,-122.25,NEARBAY
558,273800.0,5.1039,52.0,3011.0,542.0,1303.0,535.0,37.76,-122.23,NEARBAY
559,248500.0,4.1458,52.0,1049.0,185.0,374.0,176.0,37.76,-122.23,NEARBAY
560,244000.0,3.4762,52.0,2504.0,516.0,979.0,472.0,37.76,-122.24,NEARBAY
561,240900.0,2.6833,52.0,1846.0,471.0,827.0,446.0,37.76,-122.24,NEARBAY
562,306300.0,5.75,52.0,1705.0,246.0,658.0,253.0,37.76,-122.23,NEARBAY
563,240000.0,3.9632,50.0,1542.0,289.0,654.0,268.0,37.75,-122.23,NEARBAY
564,247100.0,4.9489,45.0,891.0,155.0,384.0,146.0,37.75,-122.24,NEARBAY
565,286600.0,4.8711,27.0,4051.0,753.0,1499.0,797.0,37.75,-122.24,NEARBAY
566,266700.0,3.0718,52.0,2646.0,581.0,1128.0,522.0,37.76,-122.24,NEARBAY
567,229800.0,3.6719,49.0,2428.0,525.0,1110.0,492.0,37.76,-122.24,NEARBAY
