block_group_id,ocean_proximity
1469,INLAND
1470,INLAND
1471,INLAND
1472,NEAR BAY
1473,NEAR BAY
1474,NEAR BAY
1475,NEAR BAY
1476,NEAR BAY
1477,NEAR BAY
1478,NEAR BAY
1479,NEAR BAY
1480,NEAR BAY
1481,NEAR BAY
1482,NEAR BAY
1483,NEAR BAY
1484,NEAR BAY
1485,NEAR BAY
1486,NEAR BAY
1487,NEAR BAY
1488,NEAR BAY
1489,NEAR BAY
1490,NEAR BAY
1491,NEAR BAY
1492,NEAR BAY
1493,NEAR BAY
1494,NEAR BAY
1495,NEAR BAY
1496,NEAR BAY
1497,NEAR BAY
1498,INLAND
1499,NEAR BAY
1500,NEAR BAY
1501,NEAR BAY
1502,NEAR BAY
1503,NEAR BAY
1504,NEAR BAY
1505,NEAR BAY
1506,NEAR BAY
1507,NEAR BAY
1508,NEAR BAY
1509,NEAR BAY
1510,NEAR BAY
1511,NEAR BAY
1512,NEAR BAY
1513,NEAR BAY
1514,NEAR BAY
1515,NEAR BAY
1516,NEAR BAY
1517,NEAR BAY
1518,NEAR BAY
1519,NEAR BAY
1520,NEAR BAY
1521,NEAR BAY
1522,NEAR BAY
1523,NEAR BAY
1524,NEAR BAY
1525,NEAR BAY
1526,NEAR BAY
1527,NEAR BAY
1528,NEAR BAY
1529,NEAR BAY
1530,NEAR BAY
1531,NEAR BAY
1532,NEAR BAY
1533,NEAR BAY
1534,NEAR BAY
1535,NEAR BAY
1536,NEAR BAY
1537,NEAR BAY
1538,NEAR BAY
1539,NEAR BAY
1540,NEAR BAY
1541,NEAR BAY
1542,NEAR BAY
1543,<1H OCEAN
1544,<1H OCEAN
1545,<1H OCEAN
1546,<1H OCEAN
1547,<1H OCEAN
1548,<1H OCEAN
1549,<1H OCEAN
1550,<1H OCEAN
1551,<1H OCEAN
1552,<1H OCEAN
1553,<1H OCEAN
1554,<1H OCEAN
1555,<1H OCEAN
1556,<1H OCEAN
1557,<1H OCEAN
1558,<1H OCEAN
1559,<1H OCEAN
1560,<1H OCEAN
1561,<1H OCEAN
1562,<1H OCEAN
1563,<1H OCEAN
1564,<1H OCEAN
1565,<1H OCEAN
1566,<1H OCEAN
1567,<1H OCEAN
1568,<1H OCEAN
1569,<1H OCEAN
1570,<1H OCEAN
1571,NEAR BAY
1572,NEAR BAY
1573,<1H OCEAN
1574,<1H OCEAN
1575,NEAR BAY
1576,<1H OCEAN
1577,<1H OCEAN
1578,NEAR BAY
1579,NEAR BAY
1580,NEAR BAY
1581,NEAR BAY
1582,NEAR BAY
1583,<1H OCEAN
1584,INLAND
1585,INLAND
1586,<1H OCEAN
1587,INLAND
1588,<1H OCEAN
1589,<1H OCEAN
1590,<1H OCEAN
1591,NEAR BAY
1592,NEAR BAY
1593,NEAR BAY
1594,NEAR BAY
1595,NEAR BAY
1596,NEAR BAY
1597,NEAR BAY
1598,NEAR BAY
1599,NEAR BAY
1600,NEAR BAY
1601,NEAR BAY
1602,NEAR BAY
1603,NEAR BAY
1604,NEAR BAY
1605,NEAR BAY
1606,NEAR BAY
1607,NEAR BAY
1608,NEAR BAY
1609,NEAR BAY
1610,NEAR BAY
1611,NEAR BAY
1612,NEAR BAY
1613,NEAR BAY
1614,NEAR BAY
1615,NEAR BAY
1616,NEAR BAY
1617,NEAR BAY
1618,NEAR BAY
1619,NEAR BAY
1620,NEAR BAY
1621,NEAR BAY
1622,NEAR BAY
1623,NEAR BAY
1624,NEAR BAY
1625,NEAR BAY
1626,NEAR BAY
1627,NEAR BAY
1628,NEAR BAY
1629,NEAR BAY
1630,NEAR BAY
1631,NEAR BAY
1632,NEAR BAY
1633,NEAR BAY
1634,NEAR BAY
1635,NEAR BAY
1636,NEAR BAY
1637,NEAR BAY
1638,NEAR BAY
1639,NEAR BAY
1640,NEAR BAY
1641,INLAND
1642,INLAND
1643,INLAND
1644,INLAND
1645,INLAND
1646,INLAND
1647,INLAND
1648,INLAND
1649,INLAND
1650,INLAND
1651,INLAND
1652,INLAND
1653,INLAND
1654,NEAR BAY
1655,NEAR BAY
1656,INLAND
1657,INLAND
1658,INLAND
1659,INLAND
1660,INLAND
1661,INLAND
1662,INLAND
1663,INLAND
1664,INLAND
1665,INLAND
1666,NEAR BAY
1667,NEAR BAY
1668,NEAR BAY
1669,NEAR BAY
1670,NEAR BAY
1671,NEAR BAY
1672,NEAR BAY
1673,NEAR BAY
1674,NEAR BAY
1675,NEAR BAY
1676,NEAR BAY
1677,NEAR BAY
1678,NEAR BAY
1679,NEAR BAY
1680,NEAR BAY
1681,NEAR BAY
1682,NEAR BAY
1683,NEAR BAY
1684,NEAR BAY
1685,NEAR BAY
1686,NEAR BAY
1687,NEAR BAY
1688,NEAR BAY
1689,NEAR BAY
1690,NEAR BAY
1691,NEAR BAY
1692,NEAR BAY
1693,NEAR BAY
1694,NEAR BAY
1695,NEAR BAY
1696,NEAR BAY
1697,NEAR BAY
1698,NEAR BAY
1699,NEAR BAY
1700,NEAR BAY
1701,NEAR BAY
1702,NEAR BAY
1703,NEAR BAY
1704,NEAR BAY
1705,NEAR BAY
1706,NEAR BAY
1707,NEAR BAY
1708,NEAR BAY
1709,NEAR BAY
1710,NEAR BAY
1711,NEAR BAY
1712,NEAR BAY
1713,NEAR BAY
1714,NEAR BAY
1715,NEAR BAY
1716,NEAR BAY
1717,NEAR BAY
1718,NEAR BAY
1719,NEAR BAY
1720,NEAR BAY
1721,NEAR BAY
1722,NEAR BAY
1723,NEAR BAY
1724,NEAR BAY
1725,NEAR BAY
1726,NEAR BAY
1727,NEAR BAY
1728,NEAR BAY
1729,NEAR BAY
1730,NEAR BAY
1731,NEAR BAY
1732,NEAR BAY
1733,NEAR BAY
1734,NEAR BAY
1735,NEAR BAY
1736,NEAR BAY
1737,NEAR BAY
1738,NEAR BAY
1739,NEAR BAY
1740,NEAR BAY
1741,NEAR BAY
1742,NEAR BAY
1743,NEAR BAY
1744,NEAR BAY
1745,NEAR BAY
1746,NEAR BAY
1747,NEAR BAY
1748,NEAR BAY
1749,NEAR BAY
1750,NEAR BAY
1751,NEAR BAY
1752,NEAR BAY
1753,NEAR BAY
1754,NEAR BAY
1755,NEAR BAY
1756,NEAR BAY
1757,NEAR BAY
1758,NEAR BAY
1759,NEAR BAY
1760,NEAR BAY
1761,NEAR BAY
1762,NEAR BAY
1763,NEAR BAY
1764,NEAR BAY
1765,NEAR BAY
1766,NEAR BAY
1767,NEAR BAY
1768,NEAR BAY
1769,NEAR BAY
1770,NEAR BAY
1771,NEAR BAY
1772,NEAR BAY
1773,NEAR BAY
1774,NEAR BAY
1775,NEAR BAY
1776,NEAR BAY
1777,NEAR BAY
1778,NEAR BAY
1779,NEAR BAY
1780,NEAR BAY
1781,NEAR BAY
1782,NEAR BAY
1783,NEAR BAY
1784,NEAR BAY
1785,NEAR BAY
1786,NEAR BAY
1787,NEAR BAY
1788,NEAR BAY
1789,NEAR BAY
1790,NEAR BAY
1791,NEAR BAY
1792,NEAR BAY
1793,NEAR BAY
1794,NEAR BAY
1795,NEAR BAY
1796,NEAR BAY
1797,NEAR BAY
1798,NEAR BAY
1799,NEAR BAY
1800,NEAR BAY
1801,NEAR BAY
1802,NEAR BAY
1803,NEAR BAY
1804,NEAR BAY
1805,NEAR BAY
1806,NEAR BAY
1807,NEAR BAY
1808,NEAR BAY
1809,NEAR BAY
1810,NEAR BAY
1811,NEAR BAY
1812,NEAR BAY
1813,NEAR BAY
1814,NEAR BAY
1815,NEAR BAY
1816,NEAR BAY
1817,NEAR BAY
1818,NEAR BAY
1819,NEAR BAY
1820,NEAR BAY
1821,NEAR BAY
1822,NEAR BAY
1823,NEAR BAY
1824,NEAR BAY
1825,NEAR BAY
1826,NEAR BAY
1827,NEAR BAY
1828,NEAR BAY
1829,NEAR BAY
1830,NEAR BAY
1831,NEAR BAY
1832,NEAR BAY
1833,NEAR BAY
1834,NEAR BAY
1835,NEAR BAY
1836,NEAR BAY
1837,NEAR BAY
1838,NEAR BAY
1839,NEAR BAY
1840,NEAR BAY
1841,NEAR BAY
1842,NEAR BAY
1843,NEAR BAY
1844,NEAR BAY
1845,NEAR BAY
1846,NEAR BAY
1847,NEAR BAY
1848,NEAR BAY
1849,NEAR BAY
1850,NEAR BAY
1851,NEAR OCEAN
1852,NEAR OCEAN
1853,NEAR OCEAN
1854,NEAR OCEAN
1855,NEAR OCEAN
1856,NEAR OCEAN
1857,NEAR OCEAN
1858,NEAR OCEAN
1859,NEAR OCEAN
1860,NEAR OCEAN
1861,NEAR OCEAN
1862,NEAR OCEAN
1863,NEAR OCEAN
1864,<1H OCEAN
1865,<1H OCEAN
1866,NEAR OCEAN
1867,INLAND
1868,INLAND
1869,INLAND
1870,INLAND
1871,INLAND
1872,INLAND
1873,INLAND
1874,INLAND
1875,INLAND
1876,INLAND
1877,INLAND
1878,INLAND
1879,INLAND
1880,INLAND
1881,INLAND
1882,INLAND
1883,INLAND
1884,INLAND
1885,INLAND
1886,INLAND
1887,INLAND
1888,INLAND
1889,INLAND
1890,INLAND
1891,INLAND
1892,INLAND
1893,INLAND
1894,INLAND
1895,INLAND
1896,INLAND
1897,INLAND
1898,INLAND
1899,INLAND
1900,INLAND
1901,INLAND
1902,INLAND
1903,INLAND
1904,INLAND
1905,INLAND
1906,INLAND
1907,INLAND
1908,INLAND
1909,INLAND
1910,INLAND
1911,INLAND
1912,INLAND
1913,INLAND
1914,INLAND
1915,INLAND
1916,INLAND
1917,INLAND
1918,INLAND
1919,INLAND
1920,INLAND
1921,INLAND
1922,INLAND
1923,INLAND
1924,INLAND
1925,INLAND
1926,INLAND
1927,INLAND
1928,INLAND
1929,INLAND
1930,INLAND
1931,INLAND
1932,INLAND
1933,INLAND
1934,INLAND
1935,INLAND
1936,INLAND
1937,INLAND
1938,INLAND
1939,INLAND
1940,INLAND
1941,INLAND
1942,INLAND
1943,INLAND
1944,INLAND
1945,INLAND
1946,INLAND
1947,INLAND
1948,INLAND
1949,INLAND
1950,INLAND
1951,INLAND
1952,INLAND
1953,INLAND
1954,INLAND
1955,INLAND
1956,INLAND
1957,INLAND
1958,INLAND
1959,INLAND
1960,INLAND
1961,INLAND
1962,INLAND
1963,INLAND
1964,INLAND
1965,INLAND
1966,INLAND
1967,INLAND
1968,INLAND
1969,INLAND
1970,INLAND
1971,INLAND
1972,INLAND
1973,INLAND
1974,INLAND
1975,INLAND
1976,INLAND
1977,INLAND
1978,INLAND
1979,INLAND
1980,INLAND
1981,INLAND
1982,INLAND
1983,INLAND
1984,INLAND
1985,INLAND
1986,INLAND
1987,INLAND
1988,INLAND
1989,INLAND
1990,INLAND
1991,INLAND
1992,INLAND
1993,INLAND
1994,INLAND
1995,INLAND
1996,INLAND
1997,INLAND
1998,INLAND
1999,INLAND
2000,INLAND
2001,INLAND
2002,INLAND
2003,INLAND
2004,INLAND
2005,INLAND
2006,INLAND
2007,INLAND
2008,INLAND
2009,INLAND
2010,INLAND
2011,INLAND
2012,INLAND
2013,INLAND
2014,INLAND
2015,INLAND
2016,INLAND
2017,INLAND
2018,INLAND
2019,INLAND
2020,INLAND
2021,INLAND
2022,INLAND
2023,INLAND
2024,INLAND
2025,INLAND
2026,INLAND
2027,INLAND
2028,INLAND
2029,INLAND
2030,INLAND
2031,INLAND
2032,INLAND
2033,INLAND
2034,INLAND
2035,INLAND
2036,INLAND
2037,INLAND
2038,INLAND
2039,INLAND
2040,INLAND
2041,INLAND
2042,INLAND
2043,INLAND
2044,INLAND
2045,INLAND
2046,INLAND
2047,INLAND
2048,INLAND
2049,INLAND
2050,INLAND
2051,INLAND
2052,INLAND
2053,INLAND
2054,INLAND
2055,INLAND
2056,INLAND
2057,INLAND
2058,INLAND
2059,INLAND
2060,INLAND
2061,INLAND
2062,INLAND
2063,INLAND
2064,INLAND
2065,INLAND
2066,INLAND
2067,INLAND
2068,INLAND
2069,INLAND
2070,INLAND
2071,INLAND
2072,INLAND
2073,INLAND
2074,INLAND
2075,INLAND
2076,INLAND
2077,INLAND
2078,INLAND
2079,INLAND
2080,INLAND
2081,INLAND
2082,INLAND
2083,INLAND
2084,INLAND
2085,INLAND
2086,INLAND
2087,INLAND
2088,INLAND
2089,INLAND
2090,INLAND
2091,INLAND
2092,INLAND
2093,INLAND
2094,INLAND
2095,INLAND
2096,INLAND
2097,INLAND
2098,INLAND
2099,INLAND
2100,INLAND
2101,INLAND
2102,INLAND
2103,INLAND
2104,INLAND
2105,INLAND
2106,INLAND
2107,INLAND
2108,INLAND
2109,INLAND
2110,INLAND
2111,INLAND
2112,INLAND
2113,INLAND
2114,INLAND
2115,INLAND
2116,INLAND
2117,INLAND
2118,INLAND
2119,INLAND
2120,INLAND
2121,INLAND
2122,INLAND
2123,INLAND
2124,INLAND
2125,INLAND
2126,INLAND
2127,INLAND
2128,INLAND
2129,INLAND
2130,INLAND
2131,INLAND
2132,INLAND
2133,INLAND
2134,INLAND
2135,INLAND
2136,INLAND
2137,INLAND
2138,INLAND
2139,INLAND
2140,INLAND
2141,INLAND
2142,INLAND
2143,INLAND
2144,INLAND
2145,INLAND
2146,INLAND
2147,INLAND
2148,INLAND
2149,INLAND
2150,INLAND
2151,INLAND
2152,INLAND
2153,INLAND
2154,INLAND
2155,INLAND
2156,INLAND
2157,INLAND
2158,INLAND
2159,INLAND
2160,INLAND
2161,INLAND
2162,INLAND
2163,INLAND
2164,INLAND
2165,INLAND
2166,INLAND
2167,INLAND
2168,INLAND
2169,INLAND
2170,INLAND
2171,INLAND
2172,INLAND
2173,INLAND
2174,INLAND
2175,INLAND
2176,INLAND
2177,INLAND
2178,INLAND
2179,INLAND
2180,INLAND
2181,INLAND
2182,INLAND
2183,INLAND
2184,INLAND
2185,INLAND
2186,INLAND
2187,INLAND
2188,INLAND
2189,INLAND
2190,INLAND
2191,INLAND
2192,INLAND
2193,INLAND
2194,INLAND
2195,INLAND
2196,INLAND
2197,INLAND
2198,INLAND
2199,INLAND
2200,INLAND
2201,INLAND
2202,INLAND
2203,INLAND
2204,INLAND
2205,INLAND
2206,INLAND
2207,INLAND
2208,INLAND
2209,INLAND
2210,INLAND
2211,INLAND
2212,INLAND
2213,INLAND
2214,INLAND
2215,INLAND
2216,INLAND
2217,INLAND
2218,INLAND
2219,INLAND
2220,INLAND
2221,INLAND
2222,INLAND
2223,INLAND
2224,INLAND
2225,INLAND
2226,INLAND
2227,INLAND
2228,INLAND
2229,INLAND
2230,INLAND
2231,INLAND
2232,INLAND
2233,INLAND
2234,INLAND
2235,INLAND
2236,INLAND
2237,INLAND
2238,INLAND
2239,INLAND
2240,INLAND
2241,INLAND
2242,INLAND
2243,INLAND
2244,INLAND
2245,INLAND
2246,INLAND
2247,INLAND
2248,INLAND
2249,INLAND
2250,INLAND
2251,INLAND
2252,INLAND
2253,INLAND
2254,INLAND
2255,INLAND
2256,INLAND
2257,INLAND
2258,INLAND
2259,INLAND
2260,INLAND
2261,INLAND
2262,INLAND
2263,INLAND
2264,INLAND
2265,INLAND
2266,INLAND
2267,INLAND
2268,INLAND
2269,INLAND
2270,INLAND
2271,INLAND
2272,INLAND
2273,INLAND
2274,INLAND
2275,INLAND
2276,INLAND
2277,INLAND
2278,INLAND
2279,INLAND
2280,INLAND
2281,INLAND
2282,INLAND
2283,INLAND
2284,INLAND
2285,INLAND
2286,INLAND
2287,INLAND
2288,INLAND
2289,INLAND
2290,INLAND
2291,INLAND
2292,INLAND
2293,INLAND
2294,INLAND
2295,INLAND
2296,INLAND
2297,INLAND
2298,INLAND
2299,INLAND
2300,INLAND
2301,INLAND
2302,INLAND
2303,INLAND
2304,INLAND
2305,INLAND
2306,INLAND
2307,INLAND
2308,INLAND
2309,INLAND
2310,INLAND
2311,INLAND
2312,INLAND
2313,INLAND
2314,INLAND
2315,INLAND
2316,INLAND
2317,INLAND
2318,INLAND
2319,INLAND
2320,INLAND
2321,INLAND
2322,INLAND
2323,INLAND
2324,INLAND
2325,INLAND
2326,INLAND
2327,INLAND
2328,INLAND
2329,INLAND
2330,INLAND
2331,INLAND
2332,INLAND
2333,INLAND
2334,INLAND
2335,INLAND
2336,INLAND
2337,INLAND
2338,INLAND
2339,INLAND
2340,INLAND
2341,INLAND
2342,INLAND
2343,INLAND
2344,INLAND
2345,INLAND
2346,INLAND
2347,INLAND
2348,INLAND
2349,INLAND
2350,INLAND
2351,INLAND
2352,INLAND
2353,INLAND
2354,INLAND
2355,INLAND
2356,INLAND
2357,INLAND
2358,INLAND
2359,INLAND
2360,INLAND
2361,INLAND
2362,INLAND
2363,INLAND
2364,INLAND
2365,INLAND
2366,INLAND
2367,INLAND
2368,INLAND
2369,INLAND
2370,INLAND
2371,INLAND
2372,INLAND
2373,INLAND
2374,INLAND
2375,INLAND
2376,INLAND
2377,INLAND
2378,INLAND
2379,INLAND
2380,INLAND
2381,INLAND
2382,INLAND
2383,INLAND
2384,INLAND
2385,INLAND
2386,INLAND
2387,INLAND
2388,INLAND
2389,INLAND
2390,INLAND
2391,INLAND
2392,INLAND
2393,INLAND
2394,INLAND
2395,INLAND
2396,INLAND
2397,INLAND
2398,INLAND
2399,INLAND
2400,INLAND
2401,INLAND
2402,INLAND
2403,INLAND
2404,INLAND
2405,INLAND
2406,INLAND
2407,INLAND
2408,INLAND
2409,INLAND
2410,INLAND
2411,INLAND
2412,INLAND
2413,INLAND
2414,INLAND
2415,INLAND
2416,INLAND
2417,INLAND
2418,INLAND
2419,INLAND
2420,INLAND
2421,INLAND
2422,INLAND
2423,INLAND
2424,INLAND
2425,INLAND
2426,INLAND
2427,INLAND
2428,INLAND
2429,INLAND
2430,INLAND
2431,INLAND
2432,INLAND
2433,INLAND
2434,INLAND
2435,INLAND
2436,INLAND
2437,INLAND
2438,INLAND
2439,INLAND
2440,INLAND
2441,INLAND
2442,INLAND
2443,INLAND
2444,INLAND
2445,INLAND
2446,INLAND
2447,INLAND
2448,INLAND
2449,INLAND
2450,INLAND
2451,INLAND
2452,INLAND
2453,INLAND
2454,INLAND
2455,INLAND
2456,INLAND
2457,INLAND
2458,INLAND
2459,INLAND
2460,INLAND
2461,INLAND
2462,INLAND
2463,INLAND
2464,INLAND
2465,INLAND
2466,INLAND
2467,INLAND
2468,INLAND
2469,INLAND
2470,INLAND
2471,INLAND
2472,INLAND
2473,INLAND
2474,INLAND
2475,INLAND
2476,INLAND
2477,INLAND
2478,INLAND
2479,INLAND
2480,INLAND
2481,INLAND
2482,INLAND
2483,INLAND
2484,INLAND
2485,INLAND
2486,INLAND
2487,INLAND
2488,INLAND
2489,INLAND
2490,INLAND
2491,INLAND
2492,INLAND
2493,INLAND
2494,INLAND
2495,INLAND
2496,INLAND
2497,INLAND
2498,INLAND
2499,INLAND
2500,INLAND
2501,INLAND
2502,INLAND
2503,INLAND
2504,INLAND
2505,INLAND
2506,INLAND
2507,INLAND
2508,INLAND
2509,INLAND
2510,INLAND
2511,INLAND
2512,INLAND
2513,INLAND
2514,INLAND
2515,INLAND
2516,INLAND
2517,INLAND
2518,INLAND
2519,INLAND
2520,INLAND
2521,INLAND
2522,INLAND
2523,INLAND
2524,INLAND
2525,INLAND
2526,INLAND
2527,INLAND
2528,INLAND
2529,INLAND
2530,INLAND
2531,INLAND
2532,INLAND
2533,INLAND
2534,INLAND
2535,INLAND
2536,INLAND
2537,INLAND
2538,INLAND
2539,NEAR OCEAN
2540,NEAR OCEAN
2541,NEAR OCEAN
2542,NEAR OCEAN
2543,NEAR OCEAN
2544,NEAR OCEAN
2545,NEAR OCEAN
2546,NEAR OCEAN
2547,NEAR OCEAN
2548,NEAR OCEAN
2549,NEAR OCEAN
2550,NEAR OCEAN
2551,NEAR OCEAN
2552,NEAR OCEAN
2553,NEAR OCEAN
2554,NEAR OCEAN
2555,NEAR OCEAN
2556,NEAR OCEAN
2557,NEAR OCEAN
2558,NEAR OCEAN
2559,NEAR OCEAN
2560,NEAR OCEAN
2561,NEAR OCEAN
2562,NEAR OCEAN
2563,NEAR OCEAN
2564,NEAR OCEAN
2565,NEAR OCEAN
2566,NEAR OCEAN
2567,NEAR OCEAN
2568,NEAR OCEAN
2569,NEAR OCEAN
2570,NEAR OCEAN
2571,NEAR OCEAN
2572,NEAR OCEAN
2573,NEAR OCEAN
2574,NEAR OCEAN
2575,NEAR OCEAN
2576,NEAR OCEAN
2577,NEAR OCEAN
2578,NEAR OCEAN
2579,NEAR OCEAN
2580,NEAR OCEAN
2581,<1H OCEAN
2582,NEAR OCEAN
2583,NEAR OCEAN
2584,NEAR OCEAN
2585,NEAR OCEAN
2586,NEAR OCEAN
2587,NEAR OCEAN
2588,NEAR OCEAN
2589,NEAR OCEAN
2590,NEAR OCEAN
2591,NEAR OCEAN
2592,NEAR OCEAN
2593,NEAR OCEAN
2594,NEAR OCEAN
2595,NEAR OCEAN
2596,<1H OCEAN
2597,NEAR OCEAN
2598,<1H OCEAN
2599,<1H OCEAN
2600,<1H OCEAN
2601,<1H OCEAN
2602,<1H OCEAN
2603,INLAND
2604,NEAR OCEAN
2605,NEAR OCEAN
2606,NEAR OCEAN
2607,NEAR OCEAN
2608,<1H OCEAN
2609,<1H OCEAN
2610,<1H OCEAN
2611,<1H OCEAN
2612,<1H OCEAN
2613,NEAR OCEAN
2614,NEAR OCEAN
2615,NEAR OCEAN
2616,NEAR OCEAN
2617,NEAR OCEAN
2618,NEAR OCEAN
2619,NEAR OCEAN
2620,NEAR OCEAN
2621,NEAR OCEAN
2622,NEAR OCEAN
2623,NEAR OCEAN
2624,NEAR OCEAN
2625,<1H OCEAN
2626,NEAR OCEAN
2627,NEAR OCEAN
2628,NEAR OCEAN
2629,NEAR OCEAN
2630,NEAR OCEAN
2631,NEAR OCEAN
2632,NEAR OCEAN
2633,NEAR OCEAN
2634,NEAR OCEAN
2635,NEAR OCEAN
2636,NEAR OCEAN
2637,NEAR OCEAN
2638,NEAR OCEAN
2639,NEAR OCEAN
2640,NEAR OCEAN
2641,<1H OCEAN
2642,<1H OCEAN
2643,<1H OCEAN
2644,INLAND
2645,<1H OCEAN
2646,<1H OCEAN
2647,<1H OCEAN
2648,<1H OCEAN
2649,<1H OCEAN
2650,<1H OCEAN
2651,<1H OCEAN
2652,<1H OCEAN
2653,<1H OCEAN
2654,NEAR OCEAN
2655,NEAR OCEAN
2656,NEAR OCEAN
2657,NEAR OCEAN
2658,NEAR OCEAN
2659,<1H OCEAN
2660,<1H OCEAN
2661,<1H OCEAN
2662,<1H OCEAN
2663,<1H OCEAN
2664,<1H OCEAN
2665,<1H OCEAN
2666,INLAND
2667,INLAND
2668,INLAND
2669,INLAND
2670,INLAND
2671,INLAND
2672,INLAND
2673,INLAND
2674,INLAND
2675,INLAND
2676,INLAND
2677,INLAND
2678,INLAND
2679,INLAND
2680,INLAND
2681,INLAND
2682,INLAND
2683,INLAND
2684,INLAND
2685,INLAND
2686,INLAND
2687,INLAND
2688,INLAND
2689,INLAND
2690,INLAND
2691,INLAND
2692,INLAND
2693,INLAND
2694,INLAND
2695,INLAND
2696,INLAND
2697,INLAND
2698,INLAND
2699,INLAND
2700,INLAND
2701,INLAND
2702,INLAND
2703,INLAND
2704,INLAND
2705,INLAND
2706,INLAND
2707,INLAND
2708,INLAND
2709,INLAND
2710,INLAND
2711,INLAND
2712,INLAND
2713,INLAND
2714,INLAND
2715,INLAND
2716,INLAND
2717,INLAND
2718,INLAND
2719,INLAND
2720,INLAND
2721,INLAND
2722,INLAND
2723,INLAND
2724,INLAND
2725,INLAND
2726,INLAND
2727,INLAND
2728,INLAND
2729,INLAND
2730,INLAND
2731,INLAND
2732,INLAND
2733,INLAND
2734,INLAND
2735,INLAND
2736,INLAND
2737,INLAND
2738,INLAND
2739,INLAND
2740,INLAND
2741,INLAND
2742,INLAND
2743,INLAND
2744,INLAND
2745,INLAND
2746,INLAND
2747,INLAND
2748,INLAND
2749,INLAND
2750,INLAND
2751,INLAND
2752,INLAND
2753,INLAND
2754,INLAND
2755,INLAND
2756,INLAND
2757,INLAND
2758,INLAND
2759,INLAND
2760,INLAND
2761,INLAND
2762,INLAND
2763,INLAND
2764,INLAND
2765,INLAND
2766,INLAND
2767,INLAND
2768,INLAND
2769,INLAND
2770,INLAND
2771,INLAND
2772,INLAND
2773,INLAND
2774,INLAND
2775,INLAND
2776,INLAND
2777,INLAND
2778,INLAND
2779,INLAND
2780,INLAND
2781,INLAND
2782,INLAND
2783,INLAND
2784,INLAND
2785,INLAND
2786,INLAND
2787,INLAND
2788,INLAND
2789,INLAND
2790,INLAND
2791,INLAND
2792,INLAND
2793,INLAND
2794,INLAND
2795,INLAND
2796,INLAND
2797,INLAND
2798,INLAND
2799,INLAND
2800,INLAND
2801,INLAND
2802,INLAND
2803,INLAND
2804,INLAND
2805,INLAND
2806,INLAND
2807,INLAND
2808,INLAND
2809,INLAND
2810,INLAND
2811,INLAND
2812,INLAND
2813,INLAND
2814,INLAND
2815,INLAND
2816,INLAND
2817,INLAND
2818,INLAND
2819,INLAND
2820,INLAND
2821,INLAND
2822,INLAND
2823,INLAND
2824,INLAND
2825,INLAND
2826,INLAND
2827,INLAND
2828,INLAND
2829,INLAND
2830,INLAND
2831,INLAND
2832,INLAND
2833,INLAND
2834,INLAND
2835,INLAND
2836,INLAND
2837,INLAND
2838,INLAND
2839,INLAND
2840,INLAND
2841,INLAND
2842,INLAND
2843,INLAND
2844,INLAND
2845,INLAND
2846,INLAND
2847,INLAND
2848,INLAND
2849,INLAND
2850,INLAND
2851,INLAND
2852,INLAND
2853,INLAND
2854,INLAND
2855,INLAND
2856,INLAND
2857,INLAND
2858,INLAND
2859,INLAND
2860,INLAND
2861,INLAND
2862,INLAND
2863,INLAND
2864,INLAND
2865,INLAND
2866,INLAND
2867,INLAND
2868,INLAND
2869,INLAND
2870,INLAND
2871,INLAND
2872,INLAND
2873,INLAND
2874,INLAND
2875,INLAND
2876,INLAND
2877,INLAND
2878,INLAND
2879,INLAND
2880,INLAND
2881,INLAND
2882,INLAND
2883,INLAND
2884,INLAND
2885,INLAND
2886,INLAND
2887,INLAND
2888,INLAND
2889,INLAND
2890,INLAND
2891,INLAND
2892,INLAND
2893,INLAND
2894,INLAND
2895,INLAND
2896,INLAND
2897,INLAND
2898,INLAND
2899,INLAND
2900,INLAND
2901,INLAND
2902,INLAND
2903,INLAND
2904,INLAND
2905,INLAND
2906,INLAND
2907,INLAND
2908,INLAND
2909,INLAND
2910,INLAND
2911,INLAND
2912,INLAND
2913,INLAND
2914,INLAND
2915,INLAND
2916,INLAND
2917,INLAND
2918,INLAND
2919,INLAND
2920,INLAND
2921,INLAND
2922,INLAND
2923,INLAND
2924,INLAND
2925,INLAND
2926,INLAND
2927,INLAND
2928,INLAND
2929,INLAND
2930,INLAND
2931,INLAND
2932,INLAND
2933,INLAND
2934,INLAND
2935,INLAND
2936,INLAND
2937,INLAND
2938,INLAND
2939,INLAND
2940,INLAND
2941,INLAND
2942,INLAND
2943,INLAND
2944,INLAND
2945,INLAND
2946,INLAND
2947,INLAND
2948,INLAND
2949,INLAND
2950,INLAND
2951,INLAND
2952,INLAND
2953,INLAND
2954,INLAND
2955,INLAND
2956,INLAND
2957,INLAND
2958,INLAND
2959,INLAND
2960,INLAND
2961,INLAND
2962,INLAND
2963,INLAND
2964,INLAND
2965,INLAND
2966,INLAND
2967,INLAND
2968,INLAND
2969,INLAND
2970,INLAND
2971,INLAND
2972,INLAND
2973,INLAND
2974,INLAND
2975,INLAND
2976,INLAND
2977,INLAND
2978,INLAND
2979,INLAND
2980,INLAND
2981,INLAND
2982,INLAND
2983,INLAND
2984,INLAND
2985,INLAND
2986,INLAND
2987,INLAND
2988,INLAND
2989,INLAND
2990,INLAND
2991,INLAND
2992,INLAND
2993,INLAND
2994,INLAND
2995,INLAND
